osmid,latitude,longitude,street_count,junction,highway,longitude,latitude
1281134333,37.4832288,137.3365059,3,,,137.3365059,37.4832288
1281134359,37.4436744,137.2895885,3,,,137.2895885,37.4436744
1281134374,37.4440008,137.2849243,4,,,137.2849243,37.4440008
1281134456,37.48525,137.1096326,3,,,137.1096326,37.48525
1281134535,37.445843,137.2922144,4,,,137.2922144,37.445843
1281134622,37.4670391,137.3504983,3,,,137.3504983,37.4670391
1281134635,37.4838507,137.1100481,3,,,137.1100481,37.4838507
1281134664,37.5265468,137.2825297,3,,,137.2825297,37.5265468
1281134688,37.466331,137.284173,3,,,137.284173,37.466331
1281134707,37.4708283,137.3100602,3,,,137.3100602,37.4708283
1281134824,37.5130463,137.2533831,3,,,137.2533831,37.5130463
1281134844,37.4409024,137.3267513,4,yes,,137.3267513,37.4409024
1281134904,37.495394,137.2541777,3,,,137.2541777,37.495394
1281135002,37.423088,137.236498,3,,,137.236498,37.423088
1281135014,37.441999,137.2535231,3,,,137.2535231,37.441999
1281135033,37.4018762,137.2408242,3,,,137.2408242,37.4018762
1281135083,37.3691123,137.2145574,3,,,137.2145574,37.3691123
1281135144,37.4171295,137.2372891,3,yes,,137.2372891,37.4171295
1281135163,37.4513045,137.2966012,3,,,137.2966012,37.4513045
1281135206,37.4441451,137.2756368,4,,,137.2756368,37.4441451
1281135223,37.4329598,137.2567361,4,yes,,137.2567361,37.4329598
1281135274,37.4360942,137.1532191,1,,,137.1532191,37.4360942
1281135275,37.4727078,137.2842817,4,,,137.2842817,37.4727078
1281135306,37.3891728,137.1488868,1,,,137.1488868,37.3891728
1281135450,37.4457967,137.2893956,4,,,137.2893956,37.4457967
1281135543,37.4817748,137.1984051,4,,,137.1984051,37.4817748
1281135622,37.442234,137.3434184,1,,,137.3434184,37.442234
1281135653,37.4389322,137.263768,4,yes,,137.263768,37.4389322
1281135666,37.4996166,137.2821577,1,,,137.2821577,37.4996166
1281135676,37.4774602,137.3376587,3,,,137.3376587,37.4774602
1281135703,37.3924548,137.2323582,1,,,137.2323582,37.3924548
1281135711,37.5259221,137.3260565,3,,,137.3260565,37.5259221
1281135756,37.4201978,137.248013,3,,,137.248013,37.4201978
1281135809,37.402423,137.212619,1,,,137.212619,37.402423
1281135875,37.444687,137.292153,4,yes,,137.292153,37.444687
1281135989,37.4252022,137.2488213,3,,,137.2488213,37.4252022
1281136369,37.4428054,137.2920754,3,,,137.2920754,37.4428054
1281136416,37.4712662,137.3444199,4,,,137.3444199,37.4712662
1281136431,37.5055062,137.2794728,3,,,137.2794728,37.5055062
1281136439,37.4600124,137.2543015,3,,,137.2543015,37.4600124
1281136495,37.4418539,137.2706372,4,,,137.2706372,37.4418539
1281136514,37.3686882,137.1983576,3,,,137.1983576,37.3686882
1281136583,37.444461,137.2958497,3,,,137.2958497,37.444461
1281136636,37.4829838,137.3342732,4,,,137.3342732,37.4829838
1281136653,37.4455845,137.2784228,3,,,137.2784228,37.4455845
1281136715,37.4301623,137.2456963,1,,,137.2456963,37.4301623
1281136733,37.4750589,137.3428222,3,,,137.3428222,37.4750589
1281136821,37.453356,137.2620808,3,,,137.2620808,37.453356
1281136835,37.4482049,137.2841337,4,,,137.2841337,37.4482049
1281136858,37.4501162,137.2608207,4,yes,,137.2608207,37.4501162
1281136867,37.4400108,137.3226244,3,,,137.3226244,37.4400108
1281136876,37.4329737,137.2614375,3,,,137.2614375,37.4329737
1281136881,37.4894807,137.163158,3,,,137.163158,37.4894807
1281136885,37.44891,137.2810469,3,,,137.2810469,37.44891
1281136929,37.416251,137.221017,3,,,137.221017,37.416251
1281136932,37.495469,137.159712,1,,,137.159712,37.495469
1281136933,37.445199,137.249142,3,,,137.249142,37.445199
1281136942,37.4847446,137.1096967,3,,,137.1096967,37.4847446
1281136995,37.4407384,137.3132514,3,,,137.3132514,37.4407384
1281137014,37.4016858,137.2409907,4,,,137.2409907,37.4016858
1281137017,37.4498361,137.2893332,4,yes,,137.2893332,37.4498361
1281137018,37.496557,137.225867,3,,,137.225867,37.496557
1281137056,37.529012,137.264519,1,,,137.264519,37.529012
1281137061,37.493439,137.253998,1,,,137.253998,37.493439
1281137097,37.3932584,137.2209133,3,,,137.2209133,37.3932584
1281137157,37.461761,137.163752,1,,,137.163752,37.461761
1281137168,37.4432649,137.2621247,4,,,137.2621247,37.4432649
1281137190,37.4630665,137.1789435,3,,,137.1789435,37.4630665
1281137251,37.4002009,137.2302529,3,,,137.2302529,37.4002009
1281137291,37.4400261,137.3059677,3,,,137.3059677,37.4400261
1281137305,37.4425614,137.2705042,3,,,137.2705042,37.4425614
1281137318,37.4427528,137.2914058,3,,,137.2914058,37.4427528
1281137426,37.4473135,137.2893697,4,,,137.2893697,37.4473135
1281137429,37.380024,137.1479775,3,,,137.1479775,37.380024
1281137439,37.365533,137.1910937,4,,,137.1910937,37.365533
1281137596,37.4618143,137.3056627,3,,,137.3056627,37.4618143
1281137621,37.4374884,137.2666135,4,,,137.2666135,37.4374884
1281137709,37.4774825,137.1995698,3,,,137.1995698,37.4774825
1281137777,37.4193159,137.2417911,3,yes,,137.2417911,37.4193159
1281137883,37.4579538,137.1978087,3,,,137.1978087,37.4579538
1281137925,37.4442979,137.2874784,4,,,137.2874784,37.4442979
1281137957,37.4630319,137.3089617,3,yes,,137.3089617,37.4630319
1281138020,37.4026644,137.2416725,4,yes,,137.2416725,37.4026644
1281138195,37.4612308,137.244282,1,,,137.244282,37.4612308
1281138201,37.4287217,137.2530509,3,,,137.2530509,37.4287217
1281138225,37.440309,137.335368,1,,,137.335368,37.440309
1281138226,37.4595374,137.2567086,3,,,137.2567086,37.4595374
1281138236,37.395317,137.226914,3,,,137.226914,37.395317
1281138243,37.4448428,137.2818293,4,,,137.2818293,37.4448428
1281138272,37.4093439,137.2159802,3,,,137.2159802,37.4093439
1281138307,37.4780233,137.3079872,3,,,137.3079872,37.4780233
1281138333,37.4448353,137.2722744,4,yes,,137.2722744,37.4448353
1281138350,37.4439724,137.2654972,3,,,137.2654972,37.4439724
1281138389,37.4573102,137.2598114,4,,,137.2598114,37.4573102
1281138401,37.4499353,137.2632515,3,,,137.2632515,37.4499353
1281138423,37.4054974,137.2419145,3,,,137.2419145,37.4054974
1281138431,37.4751912,137.3096301,3,,,137.3096301,37.4751912
1281138539,37.4485404,137.162772,1,,,137.162772,37.4485404
1281138548,37.4695196,137.3495058,3,,,137.3495058,37.4695196
1281138666,37.4428227,137.2646286,3,,,137.2646286,37.4428227
1281138934,37.4359238,137.2612415,3,,,137.2612415,37.4359238
1281139000,37.4418937,137.2661913,1,,,137.2661913,37.4418937
1281139057,37.4255441,137.2445449,3,,,137.2445449,37.4255441
1281139439,37.4809354,137.3393084,3,,,137.3393084,37.4809354
1281139504,37.4626463,137.1566853,3,,,137.1566853,37.4626463
1281139759,37.4681093,137.3472972,3,,,137.3472972,37.4681093
1281139998,37.453127,137.298624,1,,,137.298624,37.453127
1281140023,37.442672,137.271438,1,,,137.271438,37.442672
1281140038,37.4553141,137.3296139,3,,,137.3296139,37.4553141
1281140048,37.4472914,137.2996272,1,,,137.2996272,37.4472914
1281140161,37.4697803,137.324749,3,,,137.324749,37.4697803
1281140169,37.4636842,137.1649845,3,,,137.1649845,37.4636842
1281140270,37.4487659,137.335,3,,,137.335,37.4487659
1281140276,37.4624693,137.2263535,3,,,137.2263535,37.4624693
1281140282,37.4574249,137.3023672,3,,,137.3023672,37.4574249
1281140647,37.3635516,137.170508,3,,,137.170508,37.3635516
1281140899,37.4498076,137.2891734,3,,,137.2891734,37.4498076
1281140919,37.4449383,137.3161334,3,,,137.3161334,37.4449383
1281141208,37.4126654,137.2351723,3,,,137.2351723,37.4126654
1281141246,37.456563,137.324745,3,,,137.324745,37.456563
1281141298,37.4385259,137.1707748,1,,,137.1707748,37.4385259
1281141300,37.4598613,137.2810356,3,,,137.2810356,37.4598613
1281141357,37.4527995,137.1929837,3,,,137.1929837,37.4527995
1281141364,37.473033,137.093694,3,,,137.093694,37.473033
1281141383,37.4454903,137.2641897,3,,,137.2641897,37.4454903
1281141390,37.4942304,137.2337387,1,,,137.2337387,37.4942304
1281141441,37.4287695,137.2535556,3,,,137.2535556,37.4287695
1281141443,37.4930872,137.2302814,3,,,137.2302814,37.4930872
1281141460,37.472608,137.268465,1,,,137.268465,37.472608
1281141507,37.4721613,137.343273,3,,,137.343273,37.4721613
1281141516,37.477379,137.332627,3,,,137.332627,37.477379
1281141631,37.4570551,137.1851635,3,,,137.1851635,37.4570551
1281141822,37.4274466,137.2486757,3,,,137.2486757,37.4274466
1281141928,37.4236465,137.2447837,3,,,137.2447837,37.4236465
1281141992,37.3824707,137.1482089,3,,,137.1482089,37.3824707
1281142024,37.471175,137.323764,1,,,137.323764,37.471175
1281142171,37.4408203,137.3201887,3,,,137.3201887,37.4408203
1281142175,37.467732,137.1647905,3,,,137.1647905,37.467732
1281142236,37.4788724,137.3107197,3,,,137.3107197,37.4788724
1281142261,37.4437151,137.2906398,3,,,137.2906398,37.4437151
1281142272,37.4771804,137.3400097,4,,,137.3400097,37.4771804
1281142289,37.4908987,137.3421098,3,,,137.3421098,37.4908987
1281142307,37.514278,137.244065,3,,,137.244065,37.514278
1281142329,37.4986123,137.1739289,3,,,137.1739289,37.4986123
1281142339,37.4770995,137.3412195,3,,,137.3412195,37.4770995
1281142340,37.4792482,137.1769237,1,,,137.1769237,37.4792482
1281142422,37.4504473,137.2831724,1,,,137.2831724,37.4504473
1281142424,37.4555809,137.2011661,3,,,137.2011661,37.4555809
1281142514,37.525114,137.280144,3,,,137.280144,37.525114
1281142526,37.4714752,137.3422007,3,,,137.3422007,37.4714752
1281142611,37.4795052,137.3363438,3,,,137.3363438,37.4795052
1281142667,37.457608,137.2801116,3,,,137.2801116,37.457608
1281142872,37.4406547,137.2675987,4,,,137.2675987,37.4406547
1281142922,37.3992761,137.2279711,3,,,137.2279711,37.3992761
1281143000,37.4963728,137.149383,3,,,137.149383,37.4963728
1281143041,37.4625554,137.1647553,3,,,137.1647553,37.4625554
1281143078,37.4476998,137.2830094,1,,,137.2830094,37.4476998
1281143111,37.5218632,137.3265036,4,,,137.3265036,37.5218632
1281143213,37.466732,137.349974,3,,,137.349974,37.466732
1281143310,37.510142,137.339826,3,,,137.339826,37.510142
1281143332,37.4700326,137.2838582,3,,,137.2838582,37.4700326
1281143367,37.4796867,137.162344,3,,,137.162344,37.4796867
1281143426,37.4413996,137.2760769,3,,,137.2760769,37.4413996
1281143433,37.439603,137.171759,3,,,137.171759,37.439603
1281143491,37.471077,137.15116,3,,,137.15116,37.471077
1281143564,37.398994,137.219142,3,,,137.219142,37.398994
1281143603,37.3786619,137.2356654,4,,,137.2356654,37.3786619
1281143754,37.423406,137.1956,1,,,137.1956,37.423406
1281143804,37.524306,137.263385,3,,,137.263385,37.524306
1281143861,37.43809,137.2647458,4,,,137.2647458,37.43809
1281143890,37.4413256,137.3155113,4,,,137.3155113,37.4413256
1281143950,37.3758971,137.2039436,3,,,137.2039436,37.3758971
1281143973,37.4709721,137.3413053,1,,,137.3413053,37.4709721
1281143974,37.4380618,137.2678195,3,,,137.2678195,37.4380618
1281144229,37.4430268,137.2758863,4,,,137.2758863,37.4430268
1281144263,37.4600627,137.207115,3,,,137.207115,37.4600627
1281144296,37.4400253,137.3095759,3,,,137.3095759,37.4400253
1281144305,37.462209,137.305625,3,,,137.305625,37.462209
1281144344,37.3922588,137.2372449,3,,,137.2372449,37.3922588
1281144347,37.4605714,137.2555046,3,,,137.2555046,37.4605714
1281144370,37.4583534,137.2059344,3,,,137.2059344,37.4583534
1281144378,37.4660734,137.3209004,3,,,137.3209004,37.4660734
1281144424,37.4349468,137.2594458,3,,,137.2594458,37.4349468
1281144445,37.440471,137.3096551,4,,,137.3096551,37.440471
1281144539,37.4664896,137.3516699,3,,,137.3516699,37.4664896
1281144604,37.4396266,137.311532,3,,,137.311532,37.4396266
1281144640,37.4712548,137.2422786,4,,,137.2422786,37.4712548
1281144798,37.4599763,137.1562184,3,,,137.1562184,37.4599763
1281144912,37.4574251,137.2628438,3,,,137.2628438,37.4574251
1281144961,37.4389973,137.2670738,4,,,137.2670738,37.4389973
1281145090,37.4923871,137.1592226,1,,,137.1592226,37.4923871
1281145136,37.4552409,137.2400229,3,,,137.2400229,37.4552409
1281145288,37.4212732,137.2439055,4,,,137.2439055,37.4212732
1281145290,37.4581795,137.190989,3,,,137.190989,37.4581795
1281145322,37.4623212,137.2706724,3,,,137.2706724,37.4623212
1281145347,37.4284154,137.2488583,4,,,137.2488583,37.4284154
1281145377,37.4396898,137.3131664,3,,,137.3131664,37.4396898
1281145491,37.5148744,137.3359511,1,,,137.3359511,37.5148744
1281145643,37.4812847,137.1514875,1,,,137.1514875,37.4812847
1281145697,37.4700005,137.0965247,3,,,137.0965247,37.4700005
1281145763,37.392868,137.225701,1,,,137.225701,37.392868
1281145767,37.4179837,137.2466204,3,,,137.2466204,37.4179837
1281145907,37.4612684,137.291676,3,,,137.291676,37.4612684
1281145920,37.3982196,137.135988,3,,,137.135988,37.3982196
1281146008,37.4379796,137.2636281,3,,,137.2636281,37.4379796
1281146009,37.4806512,137.1552388,3,,,137.1552388,37.4806512
1281146011,37.4977177,137.2642914,3,,,137.2642914,37.4977177
1281146035,37.4422069,137.3126971,5,yes,,137.3126971,37.4422069
1281146049,37.4446858,137.2932257,3,,,137.2932257,37.4446858
1281146077,37.446997,137.2568099,3,,,137.2568099,37.446997
1281146080,37.4574221,137.3238434,3,,,137.3238434,37.4574221
1281146147,37.4484487,137.2936788,3,,,137.2936788,37.4484487
1281146191,37.44416,137.2644285,3,,,137.2644285,37.44416
1281146273,37.415003,137.2360427,3,yes,,137.2360427,37.415003
1281146510,37.5252951,137.264587,3,,,137.264587,37.5252951
1281146558,37.4546248,137.2532062,3,,,137.2532062,37.4546248
1281146589,37.441858,137.3188766,4,,,137.3188766,37.441858
1281146611,37.4925284,137.315061,3,,,137.315061,37.4925284
1281146742,37.450977,137.302351,1,,,137.302351,37.450977
1281146765,37.473045,137.3075536,3,,,137.3075536,37.473045
1281146768,37.4315871,137.2605304,3,,,137.2605304,37.4315871
1281146779,37.4972063,137.1550703,3,,,137.1550703,37.4972063
1281146827,37.477253,137.276582,3,,,137.276582,37.477253
1281146897,37.3687927,137.1720821,1,,,137.1720821,37.3687927
1281146913,37.4573291,137.2569366,3,,,137.2569366,37.4573291
1281146946,37.3666855,137.1966226,3,,,137.1966226,37.3666855
1281147010,37.5272279,137.2678314,3,,,137.2678314,37.5272279
1281147018,37.4039416,137.2430028,3,,,137.2430028,37.4039416
1281147061,37.456564,137.153324,1,,,137.153324,37.456564
1281147071,37.4530806,137.193654,3,,,137.193654,37.4530806
1281147102,37.462574,137.2131118,3,,,137.2131118,37.462574
1281147125,37.418111,137.2434698,3,,,137.2434698,37.418111
1281147142,37.4444924,137.2694339,3,yes,,137.2694339,37.4444924
1281147208,37.3947991,137.2400351,3,,,137.2400351,37.3947991
1281147242,37.4435459,137.2915249,4,,,137.2915249,37.4435459
1281147285,37.450037,137.137927,1,,,137.137927,37.450037
1281147360,37.522815,137.325888,3,,,137.325888,37.522815
1281147459,37.5197335,137.2381955,3,,,137.2381955,37.5197335
1281147530,37.4942858,137.3437158,3,,,137.3437158,37.4942858
1281147578,37.4579977,137.2520844,3,,,137.2520844,37.4579977
1281147581,37.4608459,137.2215653,4,,,137.2215653,37.4608459
1281147597,37.51609,137.242498,3,,,137.242498,37.51609
1281147637,37.444068,137.344877,1,,,137.344877,37.444068
1281147847,37.4000896,137.2366071,3,,,137.2366071,37.4000896
1281147953,37.4628799,137.3077415,4,,,137.3077415,37.4628799
1281147985,37.467364,137.157595,1,,,137.157595,37.467364
1281148021,37.4427146,137.2821495,3,,,137.2821495,37.4427146
1281148068,37.478126,137.278327,3,,,137.278327,37.478126
1281148177,37.4027039,137.2397633,3,,,137.2397633,37.4027039
1281148194,37.3981831,137.2375279,3,,,137.2375279,37.3981831
1281148224,37.396471,137.222407,3,,,137.222407,37.396471
1281148226,37.4077144,137.241957,3,,,137.241957,37.4077144
1281148240,37.4357772,137.2613215,3,,,137.2613215,37.4357772
1281148245,37.478647,137.1983283,4,,,137.1983283,37.478647
1281148312,37.4704048,137.0990568,1,,,137.0990568,37.4704048
1281148357,37.520122,137.279251,1,,,137.279251,37.520122
1281148389,37.4683669,137.3501754,4,,,137.3501754,37.4683669
1281148410,37.4205033,137.2468878,3,,,137.2468878,37.4205033
1281148487,37.3953009,137.2256662,3,,,137.2256662,37.3953009
1281148569,37.4408431,137.3212885,3,,,137.3212885,37.4408431
1281148770,37.476104,137.150953,1,,,137.150953,37.476104
1281148787,37.3819249,137.2360991,3,,,137.2360991,37.3819249
1281148799,37.4593467,137.15654,3,,,137.15654,37.4593467
1281148871,37.4494376,137.2636549,3,,,137.2636549,37.4494376
1281148891,37.451682,137.35743,3,,,137.35743,37.451682
1281148941,37.4689457,137.3417954,3,,,137.3417954,37.4689457
2548160207,37.4844988,137.3396651,3,yes,,137.3396651,37.4844988
3754620318,37.4723791,137.3459974,4,,,137.3459974,37.4723791
3762283527,37.4875738,137.3147472,3,,,137.3147472,37.4875738
3762333384,37.4405366,137.3214015,3,,,137.3214015,37.4405366
3762333386,37.4427706,137.3017929,3,,,137.3017929,37.4427706
3762333388,37.4503049,137.2968568,3,,,137.2968568,37.4503049
3762350577,37.4395239,137.2651739,4,yes,,137.2651739,37.4395239
3762907343,37.3655796,137.1876604,3,,,137.1876604,37.3655796
3762914192,37.3996005,137.1372767,3,,,137.1372767,37.3996005
3762978505,37.442506,137.3007997,3,,,137.3007997,37.442506
3762984021,37.4863316,137.3396631,3,yes,,137.3396631,37.4863316
3762984024,37.5001743,137.3488322,3,,,137.3488322,37.5001743
3762993765,37.4412669,137.3062442,3,,,137.3062442,37.4412669
3763013593,37.4435327,137.2570838,4,,,137.2570838,37.4435327
3763016424,37.5045046,137.2794866,3,,,137.2794866,37.5045046
3763065448,37.4417286,137.2548277,3,,,137.2548277,37.4417286
3763111024,37.445642,137.1452397,3,,,137.1452397,37.445642
4049887662,37.4362812,137.2626855,1,,,137.2626855,37.4362812
4049887664,37.4340593,137.2618519,3,,,137.2618519,37.4340593
4049887665,37.4327328,137.2608623,3,,,137.2608623,37.4327328
4049897265,37.4326017,137.2578724,3,,,137.2578724,37.4326017
4049897272,37.4388915,137.2645427,1,,,137.2645427,37.4388915
4414562202,37.4400388,137.2673556,3,,,137.2673556,37.4400388
4414562204,37.4384695,137.2685825,3,,,137.2685825,37.4384695
4598038925,37.4449451,137.2871713,3,,,137.2871713,37.4449451
4598038926,37.4451958,137.2881389,3,,,137.2881389,37.4451958
4598038934,37.4474006,137.2878539,3,,,137.2878539,37.4474006
4598038937,37.4429797,137.289417,4,,,137.289417,37.4429797
4598038938,37.4430224,137.2902307,3,,,137.2902307,37.4430224
4598038942,37.4453296,137.2915998,3,,,137.2915998,37.4453296
4598038943,37.4454118,137.2893713,3,,,137.2893713,37.4454118
4598038945,37.444713,137.2946006,3,,,137.2946006,37.444713
4598038952,37.4436478,137.293901,3,,,137.293901,37.4436478
4598038953,37.4437339,137.2945178,3,,,137.2945178,37.4437339
4598038955,37.4436323,137.2934781,3,,,137.2934781,37.4436323
4598038961,37.4431724,137.2934551,4,,,137.2934551,37.4431724
4598038962,37.4431338,137.2939216,3,,,137.2939216,37.4431338
4598038963,37.4432162,137.2939089,3,,,137.2939089,37.4432162
4598038965,37.4436223,137.292096,3,,,137.292096,37.4436223
4598038969,37.4437124,137.2934813,3,,,137.2934813,37.4437124
4598038970,37.4437233,137.2901336,3,,,137.2901336,37.4437233
4598038972,37.4432302,137.2902373,3,,,137.2902373,37.4432302
4598038974,37.4432587,137.2910448,3,,,137.2910448,37.4432587
4598038975,37.4432191,137.2914763,3,,,137.2914763,37.4432191
4598038976,37.4427187,137.2909712,3,,,137.2909712,37.4427187
4598038977,37.4428665,137.291423,3,,,137.291423,37.4428665
4598038978,37.4428483,137.2909889,4,,,137.2909889,37.4428483
4598076224,37.4446818,137.2947956,3,,,137.2947956,37.4446818
4598076228,37.4440199,137.294675,3,,,137.294675,37.4440199
4598076237,37.4433699,137.2963671,3,,,137.2963671,37.4433699
4598076242,37.4440813,137.2971391,3,,,137.2971391,37.4440813
4598077713,37.4437479,137.295094,3,,,137.295094,37.4437479
4598077718,37.4445936,137.2967707,3,,,137.2967707,37.4445936
4598077720,37.4440469,137.2972065,3,,,137.2972065,37.4440469
4598080924,37.4420011,137.3027386,3,,,137.3027386,37.4420011
4598080925,37.4423161,137.3028983,4,,,137.3028983,37.4423161
4598080926,37.4424776,137.3029295,4,,,137.3029295,37.4424776
4598080927,37.4428858,137.3029375,3,,,137.3029375,37.4428858
4598110319,37.4484259,137.2897987,3,,,137.2897987,37.4484259
4598110322,37.4485658,137.291235,3,,,137.291235,37.4485658
4598138971,37.4451839,137.2843969,3,,,137.2843969,37.4451839
4598138973,37.4475578,137.2846935,3,,,137.2846935,37.4475578
4598138980,37.4457973,137.2841661,3,,,137.2841661,37.4457973
4598153283,37.4403522,137.2739763,3,,,137.2739763,37.4403522
4598153288,37.4403377,137.2763168,1,,,137.2763168,37.4403377
4598154691,37.4389586,137.2671217,3,,,137.2671217,37.4389586
4598154692,37.4393363,137.2678748,4,,,137.2678748,37.4393363
4598154693,37.4396122,137.2684183,3,,,137.2684183,37.4396122
4598154694,37.4385569,137.2679728,3,,,137.2679728,37.4385569
4598154695,37.4391502,137.2675068,4,,,137.2675068,37.4391502
4598154696,37.4396891,137.267614,3,,,137.267614,37.4396891
4598154697,37.4399372,137.2681768,3,,,137.2681768,37.4399372
4598154698,37.4391862,137.2680077,3,,,137.2680077,37.4391862
4598154699,37.4394451,137.2685399,3,,,137.2685399,37.4394451
4598154700,37.4385342,137.2687045,3,,,137.2687045,37.4385342
4598154701,37.4378322,137.2691345,3,,,137.2691345,37.4378322
4598361966,37.4408049,137.2659987,1,,,137.2659987,37.4408049
4598361967,37.44059,137.2649866,3,,,137.2649866,37.44059
4598361969,37.4397164,137.2655502,3,,,137.2655502,37.4397164
4598361974,37.4322165,137.2558042,3,,,137.2558042,37.4322165
4598361978,37.4336804,137.255256,3,,,137.255256,37.4336804
4598361979,37.4327745,137.2562495,3,,,137.2562495,37.4327745
4598361980,37.4340153,137.2576481,3,,,137.2576481,37.4340153
4598361981,37.4347628,137.256872,4,,,137.256872,37.4347628
4598361982,37.4354257,137.2561306,1,,,137.2561306,37.4354257
4598361983,37.4355513,137.2568942,1,,,137.2568942,37.4355513
4598361985,37.43442,137.2586132,4,,,137.2586132,37.43442
4598361987,37.433454,137.2594786,3,,,137.2594786,37.433454
4598362189,37.432936,137.2574358,3,,,137.2574358,37.432936
4598362195,37.4334727,137.2583583,1,,,137.2583583,37.4334727
4598362196,37.4314984,137.2546974,3,,,137.2546974,37.4314984
4598362197,37.4308296,137.2555685,3,,,137.2555685,37.4308296
4599325540,37.4269302,137.2494231,3,,,137.2494231,37.4269302
4599325547,37.4252494,137.2496479,3,,,137.2496479,37.4252494
4599390334,37.4245017,137.2485125,3,,,137.2485125,37.4245017
4599390335,37.4243085,137.2492391,1,,,137.2492391,37.4243085
5106582130,37.4427604,137.2594571,3,,,137.2594571,37.4427604
5106598450,37.456425,137.2558351,3,,,137.2558351,37.456425
5106598465,37.4533304,137.2570475,4,,,137.2570475,37.4533304
5233994298,37.4989051,137.1785852,3,,,137.1785852,37.4989051
5234538234,37.4982115,137.1824497,3,,,137.1824497,37.4982115
5265054024,37.5042576,137.2112161,1,,,137.2112161,37.5042576
5265181572,37.5100308,137.3365265,3,,,137.3365265,37.5100308
5265181940,37.5058858,137.3462839,3,,,137.3462839,37.5058858
5265188508,37.5041015,137.3474385,4,,,137.3474385,37.5041015
5265188516,37.5030719,137.3468031,1,,,137.3468031,37.5030719
5265188517,37.5045386,137.3483146,3,,,137.3483146,37.5045386
5265188522,37.5035484,137.3500595,1,,,137.3500595,37.5035484
5265227596,37.4422639,137.3266983,3,,,137.3266983,37.4422639
5265227600,37.4418333,137.3267149,4,,,137.3267149,37.4418333
5265257563,37.4400718,137.3189104,3,,,137.3189104,37.4400718
5265257566,37.4405787,137.321386,3,,,137.321386,37.4405787
5265257567,37.4397398,137.3195041,3,,,137.3195041,37.4397398
5265257570,37.4402843,137.3226264,4,,,137.3226264,37.4402843
5265257571,37.4402987,137.3239182,3,,,137.3239182,37.4402987
5265257572,37.4405608,137.3226284,3,,,137.3226284,37.4405608
5265257573,37.4405829,137.3238905,3,,,137.3238905,37.4405829
5265257574,37.4404225,137.3239062,3,,,137.3239062,37.4404225
5265257575,37.4404386,137.3259626,3,,,137.3259626,37.4404386
5265257576,37.4404305,137.3249215,3,,,137.3249215,37.4404305
5265257577,37.4397823,137.3190679,3,,,137.3190679,37.4397823
5265257582,37.4396226,137.3168717,3,,,137.3168717,37.4396226
5265257588,37.4408586,137.3098613,3,,,137.3098613,37.4408586
5265257590,37.4400249,137.3105316,4,,,137.3105316,37.4400249
5265257591,37.4397406,137.3101941,3,,,137.3101941,37.4397406
5445243309,37.4429488,137.3224416,3,,,137.3224416,37.4429488
5445243510,37.4485659,137.162987,3,,,137.162987,37.4485659
5748076687,37.4862011,137.1129742,3,,,137.1129742,37.4862011
5748076688,37.486325,137.1129823,1,,,137.1129823,37.486325
5938306199,37.4649395,137.2332979,3,,,137.2332979,37.4649395
5938306234,37.4704581,137.242129,3,,,137.242129,37.4704581
5938306299,37.4620926,137.2709415,3,,,137.2709415,37.4620926
5938306301,37.4608604,137.2705618,1,,,137.2705618,37.4608604
5938306315,37.4783235,137.3117852,3,,,137.3117852,37.4783235
5938306334,37.4725452,137.3076977,3,,,137.3076977,37.4725452
5938306336,37.473306,137.3090776,3,,,137.3090776,37.473306
5938348880,37.4431042,137.2609488,3,,,137.2609488,37.4431042
5938349497,37.4332535,137.2529783,4,,,137.2529783,37.4332535
5938349503,37.4327942,137.2523063,3,,,137.2523063,37.4327942
6403603034,37.4400693,137.309413,3,,,137.309413,37.4400693
6909369359,37.4270044,137.2476359,4,,,137.2476359,37.4270044
6909369363,37.4339833,137.2531492,1,,,137.2531492,37.4339833
6909369378,37.4229278,137.2449646,3,,,137.2449646,37.4229278
6909369383,37.4075062,137.2341401,3,,,137.2341401,37.4075062
8425184545,37.4390451,137.2681216,3,,,137.2681216,37.4390451
8425184546,37.4393105,137.2686463,3,,,137.2686463,37.4393105
8425184547,37.438901,137.2682379,3,,,137.2682379,37.438901
8425184548,37.4391635,137.2687623,3,,,137.2687623,37.4391635
8592515973,37.4600323,137.2244704,3,,,137.2244704,37.4600323
8594055335,37.4681801,137.3485824,3,,,137.3485824,37.4681801
8594055341,37.4679943,137.3471625,3,,,137.3471625,37.4679943
8594055342,37.4686235,137.3478995,3,,,137.3478995,37.4686235
8594055346,37.4700577,137.3480069,3,,,137.3480069,37.4700577
8594055348,37.4707272,137.3468706,3,,,137.3468706,37.4707272
8594055350,37.4716757,137.3451409,3,,,137.3451409,37.4716757
8594055352,37.470997,137.344652,3,,,137.344652,37.470997
8594124614,37.4650809,137.2820425,1,,,137.2820425,37.4650809
8594375483,37.4808075,137.1760015,3,,,137.1760015,37.4808075
8594375489,37.4820839,137.1751867,1,,,137.1751867,37.4820839
8693851902,37.4935187,137.3391411,1,,,137.3391411,37.4935187
8697066818,37.443884,137.2737408,1,,,137.2737408,37.443884
8697067148,37.4618338,137.2964671,1,,,137.2964671,37.4618338
9082407581,37.4410116,137.3267465,4,,crossing,137.3267465,37.4410116
9526120765,37.4553877,137.2528168,4,,,137.2528168,37.4553877
9526120770,37.4564648,137.2476227,3,,,137.2476227,37.4564648
